node_id,betweenness_ego,closeness_ego,delta_clustering_ego,delta_diameter_ego,n_components_no_self_ego,delta_density_ego,betweenness_centrality,closeness_centrality,same_community@0.01,n_neighboring_communities@0.01,same_community@0.45,n_neighboring_communities@0.45,same_community@0.90,n_neighboring_communities@0.90,same_community@1.34,n_neighboring_communities@1.34,same_community@1.78,n_neighboring_communities@1.78,same_community@2.23,n_neighboring_communities@2.23,same_community@2.67,n_neighboring_communities@2.67,same_community@3.11,n_neighboring_communities@3.11,same_community@3.56,n_neighboring_communities@3.56,same_community@4.00,n_neighboring_communities@4.00,mean_same,mean_neighboring,percentile_same_10,percentile_neighboring_10,percentile_same_25,percentile_neighboring_25,percentile_same_75,percentile_neighboring_75,percentile_same_90,percentile_neighboring_90
702,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
998,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2088,0.1818181818181818,1.0,0.0075757575757575,10,2,-0.0303030303030302,3.2108255893222944e-05,0.2084690577350333,1.0,1,0.8181818181818182,3,0.9090909090909092,2,0.9090909090909092,2,1.0,1,0.9090909090909092,2,0.9090909090909092,2,0.9090909090909092,2,0.9090909090909092,2,0.9090909090909092,2,0.9181818181818182,1.9,0.9,1.0,0.9090909090909092,2.0,0.9090909090909092,2.0,1.0,2.0999999999999996
5591,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6227,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13991,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,0.0001570230669096,0.2027074010111753,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20155,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22934,0.0,1.0,0.0,0,1,0.0,0.0,0.2100350106618733,1.0,1,0.75,2,0.75,2,1.0,1,1.0,1,0.75,2,1.0,1,1.0,1,1.0,1,1.0,1,0.925,1.3,0.75,1.0,0.8125,1.0,1.0,1.75,1.0,2.0
25676,0.0,1.0,-1.0,0,1,0.0,0.0,0.2027034612731474,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34945,0.0,1.0,-1.0,0,1,0.0,0.0,0.2044759143909732,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.55,1.9,0.5,1.9,0.5,2.0,0.5,2.0,0.5499999999999998,2.0
41878,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57978,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76792,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81661,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2026955822565005,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81895,0.0,1.0,0.0,0,1,0.0,0.0,0.2100350106618733,1.0,1,0.75,2,0.75,2,1.0,1,1.0,1,0.75,2,1.0,1,1.0,1,1.0,1,1.0,1,0.925,1.3,0.75,1.0,0.8125,1.0,1.0,1.75,1.0,2.0
21337,0.0,1.0,0.0,0,1,0.0333333333333334,0.0,0.22003161370097,1.0,1,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.82,1.9,0.8,1.9,0.8,2.0,0.8,2.0,0.82,2.0
38954,0.0,1.0,0.0,0,1,0.0333333333333334,0.0,0.22003161370097,1.0,1,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.82,1.9,0.8,1.9,0.8,2.0,0.8,2.0,0.82,2.0
56905,0.1666666666666666,1.0,-0.8333333333333333,0,1,0.0,9.945998322101362e-06,0.2130208024801058,1.0,1,0.6666666666666666,2,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.4333333333333333,2.7,0.3333333333333333,1.9,0.3333333333333333,3.0,0.3333333333333333,3.0,0.6999999999999998,3.0
61131,0.0,1.0,0.0,0,1,0.0333333333333334,0.0,0.22003161370097,1.0,1,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.8,2,0.82,1.9,0.8,1.9,0.8,2.0,0.8,2.0,0.82,2.0
13125,0.0,1.0,0.0,0,1,0.0,0.0,0.2048614906585343,1.0,1,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.7666666666666667,1.7,0.6666666666666666,1.0,0.6666666666666666,1.25,0.9166666666666666,2.0,1.0,2.0
23171,0.1666666666666666,1.0,-0.8333333333333333,0,1,-0.1666666666666667,3.3527288920512217e-06,0.2006830573297283,1.0,1,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,0.8666666666666668,1.4,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,2.0
32674,0.9222222222222224,1.0,-0.4303030303030303,9,7,-0.1696969696969696,0.000464251564082,0.2127123348376737,1.0,1,1.0,1,0.7,4,0.6,5,0.7,4,0.6,4,0.6,4,0.6,5,0.6,4,0.4,6,0.6799999999999999,3.8,0.58,1.0,0.6,4.0,0.7,4.75,1.0,5.1
46104,0.8,1.0,-0.3392857142857143,14,4,-0.1047619047619047,0.00046440204504,0.2281766537460834,1.0,1,0.8,3,0.6666666666666666,5,0.6666666666666666,5,0.6666666666666666,5,0.7333333333333333,5,0.7333333333333333,5,0.6666666666666666,6,0.7333333333333333,5,0.7333333333333333,5,0.74,4.5,0.6666666666666666,2.8,0.6666666666666666,5.0,0.7333333333333333,5.0,0.82,5.1
86630,0.6000000000000001,1.0,-0.3,4,2,-0.1999999999999999,0.0001171538631331,0.2089535489637164,1.0,1,1.0,1,0.6,3,0.6,3,0.8,2,0.6,3,0.6,3,0.6,3,0.6,3,0.6,3,0.6999999999999998,2.5,0.6,1.0,0.6,2.25,0.75,3.0,1.0,3.0
6545,0.0,1.0,-1.0,0,1,0.0,0.0,0.1868817819922947,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26294,0.5333333333333333,1.0,-0.6666666666666667,5,2,-0.2095238095238095,9.791420957992904e-05,0.1941383137155352,1.0,1,1.0,1,1.0,1,1.0,1,0.8333333333333334,2,0.8333333333333334,2,0.8333333333333334,2,0.6666666666666666,3,0.8333333333333334,2,0.6666666666666666,3,0.8666666666666666,1.8,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,2.0,1.0,3.0
26302,0.0,1.0,-1.0,0,1,0.0,0.0,0.1868817819922947,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40092,0.2916666666666666,1.0,-0.188888888888889,0,1,-0.1166666666666666,4.4098803273483906e-05,0.196179645419295,1.0,1,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,3,0.6666666666666666,3,0.8888888888888888,2,0.8888888888888888,2,0.7777777777777779,2.0,0.6666666666666666,1.0,0.6666666666666666,2.0,0.8888888888888888,2.0,1.0,3.0
44283,0.4304761904761904,1.0,-0.1768287037037037,2,1,-0.0845238095238095,0.0006408754598075,0.2187073728568788,1.0,1,0.9333333333333332,2,0.7333333333333333,3,0.7333333333333333,3,0.7333333333333333,3,0.7333333333333333,3,0.7333333333333333,4,0.7333333333333333,4,0.8666666666666667,3,0.8666666666666667,3,0.8066666666666666,2.9,0.7333333333333333,1.9,0.7333333333333333,3.0,0.8666666666666667,3.0,0.94,4.0
47672,0.3392857142857142,1.0,-0.3373015873015874,0,1,-0.1507936507936507,3.430122017057926e-05,0.1954920054250418,1.0,1,1.0,1,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.8,1.8,0.75,1.0,0.75,2.0,0.75,2.0,1.0,2.0
48969,0.3333333333333333,1.0,-0.7666666666666666,1,1,-0.1999999999999999,2.4270749601783277e-05,0.2067089186289957,1.0,1,0.75,2,0.75,2,0.75,2,0.5,3,0.75,2,0.5,3,0.5,3,0.5,3,0.5,3,0.65,2.4,0.5,1.9,0.5,2.0,0.75,3.0,0.7749999999999999,3.0
68706,0.5738095238095239,1.0,-0.0012103174603174,14,2,-0.0857142857142857,0.0002320712864609,0.2130251534840577,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.6666666666666666,2,0.7333333333333333,2,0.5333333333333333,3,0.8666666666666667,2,0.8800000000000001,1.5,0.6533333333333333,1.0,0.7666666666666666,1.0,1.0,2.0,1.0,2.0999999999999996
69623,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1868784333965127,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11663,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,1.0420273517866756e-05,0.2188037278023325,1.0,1,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.4,2.8,0.3333333333333333,2.8,0.3333333333333333,3.0,0.3333333333333333,3.0,0.3999999999999997,3.0
36230,1.0,1.0,0.0,1,2,-0.6666666666666666,3.324119214757352e-05,0.2075604698580238,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.55,1.9,0.5,1.9,0.5,2.0,0.5,2.0,0.5499999999999998,2.0
80333,0.0,1.0,0.0,0,1,0.0,0.0,0.2097477775204324,1.0,1,0.6666666666666666,2,0.6666666666666666,2,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.8,1.6,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,2.0
80341,0.5714285714285714,1.0,-0.2476190476190477,6,2,-0.1666666666666666,0.0007848617761735,0.2350256555215878,1.0,1,0.8571428571428571,2,0.7142857142857143,3,0.7142857142857143,3,0.7142857142857143,3,0.7142857142857143,3,0.8571428571428571,2,0.8571428571428571,2,0.8571428571428571,2,0.8571428571428571,2,0.8142857142857143,2.3,0.7142857142857143,1.9,0.7142857142857143,2.0,0.8571428571428571,3.0,0.8714285714285713,3.0
85594,0.0,1.0,-1.0,0,1,0.0,0.0,0.2083857517518028,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,1.0,1,0.5,2,1.0,1,1.0,1,0.7,1.6,0.5,1.0,0.5,1.0,1.0,2.0,1.0,2.0
12397,0.0,1.0,-1.0,0,1,0.0,0.0,0.1904896438316374,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45420,0.2555555555555555,1.0,-0.3460317460317459,0,1,-0.1523809523809524,1.1547564281009265e-05,0.2165548574453599,1.0,1,0.8333333333333334,2,0.6666666666666666,3,0.5,4,0.6666666666666666,3,0.8333333333333334,2,0.8333333333333334,2,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.7333333333333334,2.6,0.65,1.9,0.6666666666666666,2.0,0.8333333333333334,3.0,0.85,3.0999999999999996
55785,0.0,1.0,-1.0,0,1,0.0,0.0,0.1904896438316374,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
400,0.6666666666666666,1.0,-0.8666666666666666,3,2,-0.2666666666666666,0.0003140179606666,0.195287018114556,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55772,0.0,1.0,0.0,0,1,0.0,0.0,0.1949730518474908,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58332,0.0,1.0,0.0,0,1,0.0,0.0,0.2383013866797509,1.0,1,0.9166666666666666,2,0.5,4,0.5,5,0.5,5,0.5,5,0.5,6,0.5,6,0.6666666666666666,5,0.6666666666666666,5,0.625,4.4,0.5,1.9,0.5,4.25,0.6666666666666666,5.0,0.925,6.0
81449,0.0,1.0,0.0,0,1,0.0,0.0,0.1949730518474908,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81938,0.0,1.0,0.0,0,1,0.0,0.0,0.1949730518474908,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84284,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1949657623177549,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70518,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1939433667328544,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2960,0.0,1.0,0.0,0,1,0.0,0.0,0.1829094789446857,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31094,0.0,1.0,0.0,0,1,0.0,0.0,0.1829094789446857,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58656,0.4936507936507937,1.0,-0.2668816137566137,3,1,-0.0892857142857143,0.0003090304794665,0.2157574316685488,1.0,1,0.8666666666666667,2,0.8,3,0.8,3,0.8,3,0.8,3,0.7333333333333333,4,0.7333333333333333,4,0.7333333333333333,4,0.7333333333333333,4,0.8,3.1,0.7333333333333333,1.9,0.7333333333333333,3.0,0.8,4.0,0.88,4.0
68854,1.0,1.0,0.0,1,2,-0.6666666666666666,5.2798234750621455e-06,0.1839774645773603,1.0,1,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.6,1.8,0.5,1.0,0.5,2.0,0.5,2.0,1.0,2.0
75077,0.1666666666666666,1.0,-0.2833333333333332,0,1,-0.1333333333333334,7.869996073681866e-06,0.1941744580247613,1.0,1,1.0,1,0.75,2,0.75,2,0.75,2,0.75,2,0.5,3,0.5,3,0.5,3,0.5,3,0.7,2.2,0.5,1.0,0.5,2.0,0.75,3.0,1.0,3.0
10803,0.0,1.0,0.0,0,1,0.0,0.0,0.2061899191298482,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.7000000000000001,1.9,0.6666666666666666,1.9,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6999999999999998,2.0
14733,0.0,1.0,0.0,0,1,0.0,0.0,0.2061899191298482,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.7000000000000001,1.9,0.6666666666666666,1.9,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6999999999999998,2.0
60147,0.0,1.0,-1.0,0,1,0.0,0.0,0.2061858428607631,1.0,1,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.5,2,0.55,1.9,0.5,1.9,0.5,2.0,0.5,2.0,0.5499999999999998,2.0
12086,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2182405676918533,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18462,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2182405676918533,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33303,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2182405676918533,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57121,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2182405676918533,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2241,0.485049019607843,1.0,-0.079184822076979,3,1,-0.071078431372549,0.000821009280156,0.2344287012390923,1.0,1,0.8823529411764706,3,0.6470588235294118,4,0.8823529411764706,3,0.8823529411764706,3,0.5882352941176471,5,0.7647058823529411,4,0.8823529411764706,3,0.8823529411764706,3,0.5882352941176471,4,0.8,3.3,0.5882352941176471,2.8,0.6764705882352942,3.0,0.8823529411764706,4.0,0.8941176470588235,4.1
29876,0.0,1.0,0.0,0,1,0.0,0.0,0.2278128151291143,1.0,1,0.6666666666666666,2,1.0,1,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.3333333333333333,3,0.4999999999999999,2.3,0.3333333333333333,1.0,0.3333333333333333,2.0,0.5833333333333333,3.0,1.0,3.0
30027,0.0,1.0,0.0,0,1,0.0,0.0,0.2326870396105926,1.0,1,0.6666666666666666,3,0.5,3,0.6666666666666666,3,0.6666666666666666,3,0.5,4,0.5,4,0.6666666666666666,3,0.6666666666666666,3,0.5,4,0.6333333333333334,3.1,0.5,2.8,0.5,3.0,0.6666666666666666,3.75,0.6999999999999998,4.0
56370,0.0,1.0,0.0,0,1,0.0,0.0,0.2326870396105926,1.0,1,0.6666666666666666,3,0.5,3,0.6666666666666666,3,0.6666666666666666,3,0.5,4,0.5,4,0.6666666666666666,3,0.6666666666666666,3,0.5,4,0.6333333333333334,3.1,0.5,2.8,0.5,3.0,0.6666666666666666,3.75,0.6999999999999998,4.0
80895,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2269551832142138,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81002,0.2777777777777777,1.0,-0.2119047619047619,1,1,-0.119047619047619,3.381820464969382e-06,0.2317357350003551,1.0,1,0.4285714285714285,3,0.8571428571428571,2,0.4285714285714285,3,0.4285714285714285,3,0.4285714285714285,4,0.4285714285714285,5,0.4285714285714285,5,0.4285714285714285,5,0.4285714285714285,5,0.5285714285714286,3.6,0.4285714285714285,1.9,0.4285714285714285,3.0,0.4285714285714285,5.0,0.8714285714285713,5.0
31952,0.0,1.0,0.0,0,1,0.0,0.0,0.1928317584851159,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33407,0.3816764132553605,1.0,-0.0468243022886987,18,2,-0.0725146198830409,0.0007548711304957,0.1937560096868912,1.0,1,1.0,1,0.9473684210526316,2,0.9473684210526316,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9894736842105264,1.2,0.9473684210526316,1.0,1.0,1.0,1.0,1.0,1.0,2.0
33442,0.4822222222222223,1.0,-0.0377727215771523,20,2,-0.0692640692640692,0.0011525136054574,0.1971661623424009,1.0,1,1.0,1,0.9047619047619048,3,0.9047619047619048,3,0.9523809523809524,2,0.9523809523809524,2,0.9523809523809524,2,0.9523809523809524,2,0.9523809523809524,2,0.9523809523809524,2,0.9523809523809524,2.0,0.9047619047619048,1.0,0.9523809523809524,2.0,0.9523809523809524,2.0,1.0,3.0
39850,0.1466666666666666,1.0,0.0042568542568542,0,1,-0.0757575757575758,0.0001163688052989,0.1934971890431536,1.0,1,1.0,1,0.9090909090909092,2,0.9090909090909092,2,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,0.9818181818181818,1.2,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,2.0
23438,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2081030087480491,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26642,0.3148148148148148,1.0,-0.1653703703703704,1,1,-0.1166666666666666,7.271660837305883e-05,0.2295123121655292,1.0,1,0.4444444444444444,3,0.5555555555555556,5,0.4444444444444444,5,0.5555555555555556,5,0.6666666666666666,4,0.5555555555555556,4,0.2222222222222222,7,0.2222222222222222,8,0.2222222222222222,7,0.4888888888888889,4.9,0.2222222222222222,2.8,0.2777777777777778,4.0,0.5555555555555556,6.5,0.6999999999999998,7.1
31161,0.0,1.0,0.0,-1,1,-1.0,0.0,0.2081030087480491,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52132,0.1333333333333333,1.0,-0.0285714285714285,0,1,-0.1142857142857143,3.598161321239203e-05,0.2105268165003226,1.0,1,0.6666666666666666,3,0.8333333333333334,2,0.8333333333333334,2,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.6666666666666666,3,0.7333333333333335,2.6,0.6666666666666666,1.9,0.6666666666666666,2.25,0.7916666666666667,3.0,0.85,3.0
57041,0.6000000000000001,1.0,-0.3,4,2,-0.1999999999999999,2.423060026795997e-05,0.210467338447471,1.0,1,0.8,2,0.8,2,0.8,2,0.8,2,0.4,3,0.8,2,0.8,2,0.8,2,0.8,2,0.78,2.0,0.76,1.9,0.8,2.0,0.8,2.0,0.82,2.0999999999999996
77780,0.702020202020202,1.0,-0.2285214785214784,11,4,-0.1235431235431235,0.0009975244315643,0.2297145167487331,1.0,1,0.75,4,0.5833333333333334,5,0.5833333333333334,5,0.6666666666666666,5,0.5833333333333334,6,0.5833333333333334,6,0.6666666666666666,5,0.6666666666666666,5,0.6666666666666666,4,0.675,4.6,0.5833333333333334,3.7,0.5833333333333334,4.25,0.6666666666666666,5.0,0.7749999999999999,6.0
85998,1.0,1.0,0.0,2,3,-0.5,0.0001774049042099,0.1844362044533136,1.0,1,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,2,0.7000000000000001,1.9,0.6666666666666666,1.9,0.6666666666666666,2.0,0.6666666666666666,2.0,0.6999999999999998,2.0
46274,0.7111111111111111,1.0,0.0464646464646464,9,4,-0.1292929292929293,0.0004441631663708,0.2073252855466848,1.0,1,0.7,2,0.9,2,0.7,2,0.6,3,0.6,3,1.0,1,0.6,3,0.6,3,0.6,3,0.7299999999999999,2.3,0.6,1.0,0.6,2.0,0.85,3.0,1.0,3.0
74243,0.0,1.0,0.0,-1,1,-1.0,0.0,0.1540660091502471,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40198,0.1666666666666666,1.0,-0.2833333333333332,0,1,-0.1333333333333334,2.0215032533034757e-05,0.1834822576514897,1.0,1,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.75,2,0.775,1.9,0.75,1.9,0.75,2.0,0.75,2.0,0.7749999999999999,2.0
43097,0.0,1.0,-1.0,0,1,0.0,0.0,0.177586856398474,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59788,0.6666666666666666,1.0,-0.5833333333333334,2,2,-0.3333333333333333,1.0736194260772318e-05,0.1800020450013976,1.0,1,0.6666666666666666,2,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,0.6666666666666666,2,1.0,1,1.0,1,1.0,1,0.9,1.3,0.6666666666666666,1.0,0.75,1.0,1.0,1.75,1.0,2.0
